iter    1 | reward:   1 | max_reward:   8 |  update_factor: 0.040000  lr: 0.199000 | sum_coeffs: -435 sum_abs_coeffs: 18814
iter    2 | reward:   3 | max_reward:  10 |  update_factor: 0.039840  lr: 0.198005 | sum_coeffs: -452 sum_abs_coeffs: 19298
iter    3 | reward:  11 | max_reward:  39 |  update_factor: 0.039680  lr: 0.197015 | sum_coeffs: -444 sum_abs_coeffs: 19725
iter    4 | reward:   9 | max_reward:  35 |  update_factor: 0.039521  lr: 0.196030 | sum_coeffs: -477 sum_abs_coeffs: 20141
iter    5 | reward:  14 | max_reward:  39 |  update_factor: 0.039363  lr: 0.195050 | sum_coeffs: -448 sum_abs_coeffs: 20410
iter    6 | reward:   7 | max_reward:  38 |  update_factor: 0.039206  lr: 0.194075 | sum_coeffs: -444 sum_abs_coeffs: 20780
iter    7 | reward:  19 | max_reward:  44 |  update_factor: 0.039049  lr: 0.193104 | sum_coeffs: -404 sum_abs_coeffs: 21183
iter    8 | reward:   8 | max_reward:  33 |  update_factor: 0.038892  lr: 0.192139 | sum_coeffs: -396 sum_abs_coeffs: 21494
iter    9 | reward:  10 | max_reward:  31 |  update_factor: 0.038737  lr: 0.191178 | sum_coeffs: -370 sum_abs_coeffs: 21953
iter   10 | reward:  15 | max_reward:  45 |  update_factor: 0.038581  lr: 0.190222 | sum_coeffs: -382 sum_abs_coeffs: 22279
iter   11 | reward:   7 | max_reward:  33 |  update_factor: 0.038427  lr: 0.189271 | sum_coeffs: -338 sum_abs_coeffs: 22592
iter   12 | reward:  10 | max_reward:  46 |  update_factor: 0.038273  lr: 0.188325 | sum_coeffs: -259 sum_abs_coeffs: 22907
iter   13 | reward:  16 | max_reward:  31 |  update_factor: 0.038120  lr: 0.187383 | sum_coeffs: -296 sum_abs_coeffs: 23228
iter   14 | reward:  10 | max_reward:  33 |  update_factor: 0.037967  lr: 0.186446 | sum_coeffs: -303 sum_abs_coeffs: 23517
iter   15 | reward:  16 | max_reward:  33 |  update_factor: 0.037815  lr: 0.185514 | sum_coeffs: -295 sum_abs_coeffs: 23720
iter   16 | reward:   8 | max_reward:  30 |  update_factor: 0.037664  lr: 0.184586 | sum_coeffs: -311 sum_abs_coeffs: 23896
iter   17 | reward:  11 | max_reward:  29 |  update_factor: 0.037513  lr: 0.183663 | sum_coeffs: -326 sum_abs_coeffs: 24102
iter   18 | reward:   6 | max_reward:  31 |  update_factor: 0.037363  lr: 0.182745 | sum_coeffs: -294 sum_abs_coeffs: 24264
iter   19 | reward:   9 | max_reward:  34 |  update_factor: 0.037213  lr: 0.181831 | sum_coeffs: -277 sum_abs_coeffs: 24409
iter   20 | reward:  17 | max_reward:  44 |  update_factor: 0.037064  lr: 0.180922 | sum_coeffs: -285 sum_abs_coeffs: 24569
iter   21 | reward:  16 | max_reward:  56 |  update_factor: 0.036916  lr: 0.180017 | sum_coeffs: -294 sum_abs_coeffs: 24899
iter   22 | reward:  13 | max_reward:  51 |  update_factor: 0.036768  lr: 0.179117 | sum_coeffs: -275 sum_abs_coeffs: 25100
iter   23 | reward:  14 | max_reward:  37 |  update_factor: 0.036621  lr: 0.178222 | sum_coeffs: -296 sum_abs_coeffs: 25260
iter   24 | reward:  16 | max_reward:  44 |  update_factor: 0.036474  lr: 0.177331 | sum_coeffs: -254 sum_abs_coeffs: 25572
