iter    1 | reward:   1 | max_reward:   7 |  update_factor: 0.020000  lr: 0.199000 | sum_coeffs: 249 sum_abs_coeffs: 52228
iter    2 | reward:   1 | max_reward:   7 |  update_factor: 0.019920  lr: 0.198005 | sum_coeffs: 209 sum_abs_coeffs: 52527
iter    3 | reward:   3 | max_reward:  30 |  update_factor: 0.019840  lr: 0.197015 | sum_coeffs: 206 sum_abs_coeffs: 53100
iter    4 | reward:   8 | max_reward:  33 |  update_factor: 0.019761  lr: 0.196030 | sum_coeffs: 192 sum_abs_coeffs: 53497
iter    5 | reward:  10 | max_reward:  41 |  update_factor: 0.019682  lr: 0.195050 | sum_coeffs: 218 sum_abs_coeffs: 54048
iter    6 | reward:  12 | max_reward:  38 |  update_factor: 0.019603  lr: 0.194075 | sum_coeffs: 148 sum_abs_coeffs: 54588
iter    7 | reward:  11 | max_reward:  36 |  update_factor: 0.019524  lr: 0.193104 | sum_coeffs: 225 sum_abs_coeffs: 55076
iter    8 | reward:   8 | max_reward:  36 |  update_factor: 0.019446  lr: 0.192139 | sum_coeffs: 152 sum_abs_coeffs: 55568
iter    9 | reward:  13 | max_reward:  38 |  update_factor: 0.019368  lr: 0.191178 | sum_coeffs: 179 sum_abs_coeffs: 56051
iter   10 | reward:  16 | max_reward:  50 |  update_factor: 0.019291  lr: 0.190222 | sum_coeffs: 152 sum_abs_coeffs: 56420
iter   11 | reward:   8 | max_reward:  30 |  update_factor: 0.019213  lr: 0.189271 | sum_coeffs: 168 sum_abs_coeffs: 57016
iter   12 | reward:  10 | max_reward:  33 |  update_factor: 0.019137  lr: 0.188325 | sum_coeffs: 119 sum_abs_coeffs: 57597
iter   13 | reward:  14 | max_reward:  38 |  update_factor: 0.019060  lr: 0.187383 | sum_coeffs: 118 sum_abs_coeffs: 58024
iter   14 | reward:  12 | max_reward:  34 |  update_factor: 0.018984  lr: 0.186446 | sum_coeffs: 126 sum_abs_coeffs: 58448
iter   15 | reward:  10 | max_reward:  46 |  update_factor: 0.018908  lr: 0.185514 | sum_coeffs: 104 sum_abs_coeffs: 58908
iter   16 | reward:  10 | max_reward:  31 |  update_factor: 0.018832  lr: 0.184586 | sum_coeffs: 125 sum_abs_coeffs: 59188
iter   17 | reward:   9 | max_reward:  43 |  update_factor: 0.018756  lr: 0.183663 | sum_coeffs: 160 sum_abs_coeffs: 59426
iter   18 | reward:  12 | max_reward:  30 |  update_factor: 0.018681  lr: 0.182745 | sum_coeffs: 130 sum_abs_coeffs: 59724
iter   19 | reward:  12 | max_reward:  36 |  update_factor: 0.018607  lr: 0.181831 | sum_coeffs: 105 sum_abs_coeffs: 60128
iter   20 | reward:  11 | max_reward:  41 |  update_factor: 0.018532  lr: 0.180922 | sum_coeffs: 59 sum_abs_coeffs: 60526
iter   21 | reward:  11 | max_reward:  45 |  update_factor: 0.018458  lr: 0.180017 | sum_coeffs: 72 sum_abs_coeffs: 60882
iter   22 | reward:  11 | max_reward:  40 |  update_factor: 0.018384  lr: 0.179117 | sum_coeffs: 108 sum_abs_coeffs: 61166
iter   23 | reward:  16 | max_reward:  45 |  update_factor: 0.018310  lr: 0.178222 | sum_coeffs: 115 sum_abs_coeffs: 61481
iter   24 | reward:  12 | max_reward:  42 |  update_factor: 0.018237  lr: 0.177331 | sum_coeffs: 101 sum_abs_coeffs: 61814
iter   25 | reward:  10 | max_reward:  44 |  update_factor: 0.018164  lr: 0.176444 | sum_coeffs: 74 sum_abs_coeffs: 62119
iter   26 | reward:  14 | max_reward:  40 |  update_factor: 0.018091  lr: 0.175562 | sum_coeffs: 106 sum_abs_coeffs: 62449
iter   27 | reward:  13 | max_reward:  45 |  update_factor: 0.018019  lr: 0.174684 | sum_coeffs: 38 sum_abs_coeffs: 62851
iter   28 | reward:  14 | max_reward:  42 |  update_factor: 0.017947  lr: 0.173811 | sum_coeffs: 115 sum_abs_coeffs: 63178
iter   29 | reward:  12 | max_reward:  37 |  update_factor: 0.017875  lr: 0.172942 | sum_coeffs: 127 sum_abs_coeffs: 63542
iter   30 | reward:  19 | max_reward:  49 |  update_factor: 0.017803  lr: 0.172077 | sum_coeffs: 132 sum_abs_coeffs: 63819
iter   31 | reward:  20 | max_reward:  48 |  update_factor: 0.017732  lr: 0.171216 | sum_coeffs: 100 sum_abs_coeffs: 64063
iter   32 | reward:  14 | max_reward:  50 |  update_factor: 0.017661  lr: 0.170360 | sum_coeffs: 75 sum_abs_coeffs: 64360
iter   33 | reward:  14 | max_reward:  45 |  update_factor: 0.017590  lr: 0.169509 | sum_coeffs: 18 sum_abs_coeffs: 64693
iter   34 | reward:  17 | max_reward:  49 |  update_factor: 0.017520  lr: 0.168661 | sum_coeffs: -19 sum_abs_coeffs: 65010
iter   35 | reward:  13 | max_reward:  62 |  update_factor: 0.017450  lr: 0.167818 | sum_coeffs: -8 sum_abs_coeffs: 65400
iter   36 | reward:  17 | max_reward:  44 |  update_factor: 0.017380  lr: 0.166979 | sum_coeffs: -4 sum_abs_coeffs: 65651
iter   37 | reward:  12 | max_reward:  60 |  update_factor: 0.017310  lr: 0.166144 | sum_coeffs: -26 sum_abs_coeffs: 66028
iter   38 | reward:  11 | max_reward:  38 |  update_factor: 0.017241  lr: 0.165313 | sum_coeffs: -40 sum_abs_coeffs: 66245
iter   39 | reward:  17 | max_reward:  42 |  update_factor: 0.017172  lr: 0.164486 | sum_coeffs: -47 sum_abs_coeffs: 66424
iter   40 | reward:  15 | max_reward:  63 |  update_factor: 0.017103  lr: 0.163664 | sum_coeffs: -86 sum_abs_coeffs: 66728
iter   41 | reward:  12 | max_reward:  44 |  update_factor: 0.017035  lr: 0.162846 | sum_coeffs: -58 sum_abs_coeffs: 67009
iter   42 | reward:  15 | max_reward:  50 |  update_factor: 0.016966  lr: 0.162031 | sum_coeffs: -113 sum_abs_coeffs: 67262
iter   43 | reward:  13 | max_reward:  42 |  update_factor: 0.016899  lr: 0.161221 | sum_coeffs: -108 sum_abs_coeffs: 67460
iter   44 | reward:  18 | max_reward:  40 |  update_factor: 0.016831  lr: 0.160415 | sum_coeffs: -112 sum_abs_coeffs: 67743
iter   45 | reward:  15 | max_reward:  40 |  update_factor: 0.016763  lr: 0.159613 | sum_coeffs: -65 sum_abs_coeffs: 68103
iter   46 | reward:  14 | max_reward:  45 |  update_factor: 0.016696  lr: 0.158815 | sum_coeffs: -91 sum_abs_coeffs: 68571
iter   47 | reward:  18 | max_reward:  42 |  update_factor: 0.016630  lr: 0.158021 | sum_coeffs: -140 sum_abs_coeffs: 68866
iter   48 | reward:  12 | max_reward:  47 |  update_factor: 0.016563  lr: 0.157231 | sum_coeffs: -116 sum_abs_coeffs: 69144
iter   49 | reward:  14 | max_reward:  38 |  update_factor: 0.016497  lr: 0.156445 | sum_coeffs: -128 sum_abs_coeffs: 69418
iter   50 | reward:  16 | max_reward:  48 |  update_factor: 0.016431  lr: 0.155663 | sum_coeffs: -114 sum_abs_coeffs: 69636
iter   51 | reward:  12 | max_reward:  48 |  update_factor: 0.016365  lr: 0.154884 | sum_coeffs: -162 sum_abs_coeffs: 69934
iter   52 | reward:  18 | max_reward:  54 |  update_factor: 0.016299  lr: 0.154110 | sum_coeffs: -162 sum_abs_coeffs: 70111
iter   53 | reward:  16 | max_reward:  58 |  update_factor: 0.016234  lr: 0.153339 | sum_coeffs: -169 sum_abs_coeffs: 70316
iter   54 | reward:  16 | max_reward:  48 |  update_factor: 0.016169  lr: 0.152573 | sum_coeffs: -189 sum_abs_coeffs: 70610
iter   55 | reward:  20 | max_reward:  62 |  update_factor: 0.016104  lr: 0.151810 | sum_coeffs: -196 sum_abs_coeffs: 70731
iter   56 | reward:  15 | max_reward:  48 |  update_factor: 0.016040  lr: 0.151051 | sum_coeffs: -279 sum_abs_coeffs: 71003
iter   57 | reward:  13 | max_reward:  48 |  update_factor: 0.015976  lr: 0.150295 | sum_coeffs: -223 sum_abs_coeffs: 71316
iter   58 | reward:  20 | max_reward:  57 |  update_factor: 0.015912  lr: 0.149544 | sum_coeffs: -235 sum_abs_coeffs: 71442
iter   59 | reward:  13 | max_reward:  58 |  update_factor: 0.015848  lr: 0.148796 | sum_coeffs: -229 sum_abs_coeffs: 71727
iter   60 | reward:  22 | max_reward:  55 |  update_factor: 0.015784  lr: 0.148052 | sum_coeffs: -222 sum_abs_coeffs: 71970
iter   61 | reward:  19 | max_reward:  60 |  update_factor: 0.015721  lr: 0.147312 | sum_coeffs: -220 sum_abs_coeffs: 72192
iter   62 | reward:  15 | max_reward:  49 |  update_factor: 0.015658  lr: 0.146575 | sum_coeffs: -235 sum_abs_coeffs: 72381
iter   63 | reward:  20 | max_reward:  63 |  update_factor: 0.015596  lr: 0.145842 | sum_coeffs: -254 sum_abs_coeffs: 72530
iter   64 | reward:  18 | max_reward:  62 |  update_factor: 0.015533  lr: 0.145113 | sum_coeffs: -221 sum_abs_coeffs: 72715
iter   65 | reward:  19 | max_reward:  60 |  update_factor: 0.015471  lr: 0.144388 | sum_coeffs: -240 sum_abs_coeffs: 73075
