iter    1 | reward:   3 | max_reward:  35 |  update_factor: 0.020000  lr: 0.199000 | sum_coeffs: -29 sum_abs_coeffs: 17965
iter    2 | reward:   5 | max_reward:  45 |  update_factor: 0.019920  lr: 0.198005 | sum_coeffs: -7 sum_abs_coeffs: 18233
iter    3 | reward:   9 | max_reward:  63 |  update_factor: 0.019840  lr: 0.197015 | sum_coeffs: -6 sum_abs_coeffs: 18407
iter    4 | reward:  10 | max_reward:  51 |  update_factor: 0.019761  lr: 0.196030 | sum_coeffs: -1 sum_abs_coeffs: 18578
iter    5 | reward:   5 | max_reward:  42 |  update_factor: 0.019682  lr: 0.195050 | sum_coeffs: 29 sum_abs_coeffs: 18724
iter    6 | reward:  12 | max_reward:  42 |  update_factor: 0.019603  lr: 0.194075 | sum_coeffs: -12 sum_abs_coeffs: 18970
iter    7 | reward:  12 | max_reward:  43 |  update_factor: 0.019524  lr: 0.193104 | sum_coeffs: 8 sum_abs_coeffs: 19146
iter    8 | reward:   9 | max_reward:  45 |  update_factor: 0.019446  lr: 0.192139 | sum_coeffs: 37 sum_abs_coeffs: 19269
iter    9 | reward:  16 | max_reward:  50 |  update_factor: 0.019368  lr: 0.191178 | sum_coeffs: 0 sum_abs_coeffs: 19445
iter   10 | reward:   4 | max_reward:  40 |  update_factor: 0.019291  lr: 0.190222 | sum_coeffs: 48 sum_abs_coeffs: 19629
iter   11 | reward:  17 | max_reward:  60 |  update_factor: 0.019213  lr: 0.189271 | sum_coeffs: 68 sum_abs_coeffs: 19755
iter   12 | reward:  12 | max_reward:  45 |  update_factor: 0.019137  lr: 0.188325 | sum_coeffs: 91 sum_abs_coeffs: 19879
iter   13 | reward:  14 | max_reward:  54 |  update_factor: 0.019060  lr: 0.187383 | sum_coeffs: 57 sum_abs_coeffs: 19996
iter   14 | reward:   8 | max_reward:  44 |  update_factor: 0.018984  lr: 0.186446 | sum_coeffs: 51 sum_abs_coeffs: 20195
iter   15 | reward:  12 | max_reward:  51 |  update_factor: 0.018908  lr: 0.185514 | sum_coeffs: 82 sum_abs_coeffs: 20399
iter   16 | reward:   7 | max_reward:  40 |  update_factor: 0.018832  lr: 0.184586 | sum_coeffs: 107 sum_abs_coeffs: 20566
iter   17 | reward:  15 | max_reward:  42 |  update_factor: 0.018756  lr: 0.183663 | sum_coeffs: 86 sum_abs_coeffs: 20792
iter   18 | reward:  17 | max_reward:  50 |  update_factor: 0.018681  lr: 0.182745 | sum_coeffs: 64 sum_abs_coeffs: 20910
iter   19 | reward:  13 | max_reward:  50 |  update_factor: 0.018607  lr: 0.181831 | sum_coeffs: 96 sum_abs_coeffs: 21067
iter   20 | reward:  13 | max_reward:  45 |  update_factor: 0.018532  lr: 0.180922 | sum_coeffs: 65 sum_abs_coeffs: 21194
iter   21 | reward:  13 | max_reward:  44 |  update_factor: 0.018458  lr: 0.180017 | sum_coeffs: 76 sum_abs_coeffs: 21295
iter   22 | reward:  18 | max_reward:  40 |  update_factor: 0.018384  lr: 0.179117 | sum_coeffs: 85 sum_abs_coeffs: 21442
iter   23 | reward:  13 | max_reward:  45 |  update_factor: 0.018310  lr: 0.178222 | sum_coeffs: 65 sum_abs_coeffs: 21586
iter   24 | reward:  11 | max_reward:  43 |  update_factor: 0.018237  lr: 0.177331 | sum_coeffs: 94 sum_abs_coeffs: 21699
iter   25 | reward:  19 | max_reward:  49 |  update_factor: 0.018164  lr: 0.176444 | sum_coeffs: 106 sum_abs_coeffs: 21791
iter   26 | reward:   5 | max_reward:  45 |  update_factor: 0.018091  lr: 0.175562 | sum_coeffs: 136 sum_abs_coeffs: 21958
iter   27 | reward:  19 | max_reward:  49 |  update_factor: 0.018019  lr: 0.174684 | sum_coeffs: 139 sum_abs_coeffs: 22063
iter   28 | reward:  12 | max_reward:  46 |  update_factor: 0.017947  lr: 0.173811 | sum_coeffs: 130 sum_abs_coeffs: 22120
iter   29 | reward:  10 | max_reward:  43 |  update_factor: 0.017875  lr: 0.172942 | sum_coeffs: 144 sum_abs_coeffs: 22225
iter   30 | reward:  14 | max_reward:  47 |  update_factor: 0.017803  lr: 0.172077 | sum_coeffs: 151 sum_abs_coeffs: 22292
iter   31 | reward:  10 | max_reward:  44 |  update_factor: 0.017732  lr: 0.171216 | sum_coeffs: 137 sum_abs_coeffs: 22375
iter   32 | reward:  17 | max_reward:  58 |  update_factor: 0.017661  lr: 0.170360 | sum_coeffs: 175 sum_abs_coeffs: 22511
iter   33 | reward:  15 | max_reward:  50 |  update_factor: 0.017590  lr: 0.169509 | sum_coeffs: 176 sum_abs_coeffs: 22629
iter   34 | reward:  18 | max_reward:  55 |  update_factor: 0.017520  lr: 0.168661 | sum_coeffs: 180 sum_abs_coeffs: 22724
iter   35 | reward:   9 | max_reward:  48 |  update_factor: 0.017450  lr: 0.167818 | sum_coeffs: 171 sum_abs_coeffs: 22817
iter   36 | reward:  16 | max_reward:  61 |  update_factor: 0.017380  lr: 0.166979 | sum_coeffs: 131 sum_abs_coeffs: 22919
iter   37 | reward:  12 | max_reward:  54 |  update_factor: 0.017310  lr: 0.166144 | sum_coeffs: 169 sum_abs_coeffs: 23004
iter   38 | reward:   9 | max_reward:  55 |  update_factor: 0.017241  lr: 0.165313 | sum_coeffs: 164 sum_abs_coeffs: 23099
iter   39 | reward:  12 | max_reward:  60 |  update_factor: 0.017172  lr: 0.164486 | sum_coeffs: 150 sum_abs_coeffs: 23215
iter   40 | reward:  13 | max_reward:  50 |  update_factor: 0.017103  lr: 0.163664 | sum_coeffs: 160 sum_abs_coeffs: 23280
iter   41 | reward:  11 | max_reward:  47 |  update_factor: 0.017035  lr: 0.162846 | sum_coeffs: 203 sum_abs_coeffs: 23368
iter   42 | reward:  20 | max_reward:  52 |  update_factor: 0.016966  lr: 0.162031 | sum_coeffs: 240 sum_abs_coeffs: 23464
iter   43 | reward:  13 | max_reward:  49 |  update_factor: 0.016899  lr: 0.161221 | sum_coeffs: 226 sum_abs_coeffs: 23588
iter   44 | reward:  14 | max_reward:  41 |  update_factor: 0.016831  lr: 0.160415 | sum_coeffs: 213 sum_abs_coeffs: 23701
iter   45 | reward:  15 | max_reward:  50 |  update_factor: 0.016763  lr: 0.159613 | sum_coeffs: 199 sum_abs_coeffs: 23816
iter   46 | reward:  16 | max_reward:  52 |  update_factor: 0.016696  lr: 0.158815 | sum_coeffs: 171 sum_abs_coeffs: 23912
iter   47 | reward:  16 | max_reward:  48 |  update_factor: 0.016630  lr: 0.158021 | sum_coeffs: 181 sum_abs_coeffs: 24012
iter   48 | reward:  18 | max_reward:  59 |  update_factor: 0.016563  lr: 0.157231 | sum_coeffs: 149 sum_abs_coeffs: 24107
iter   49 | reward:  22 | max_reward:  65 |  update_factor: 0.016497  lr: 0.156445 | sum_coeffs: 138 sum_abs_coeffs: 24155
iter   50 | reward:  16 | max_reward:  43 |  update_factor: 0.016431  lr: 0.155663 | sum_coeffs: 130 sum_abs_coeffs: 24221
iter   51 | reward:  22 | max_reward:  55 |  update_factor: 0.016365  lr: 0.154884 | sum_coeffs: 151 sum_abs_coeffs: 24280
iter   52 | reward:  23 | max_reward:  55 |  update_factor: 0.016299  lr: 0.154110 | sum_coeffs: 142 sum_abs_coeffs: 24347
iter   53 | reward:  19 | max_reward:  44 |  update_factor: 0.016234  lr: 0.153339 | sum_coeffs: 139 sum_abs_coeffs: 24435
iter   54 | reward:  14 | max_reward:  60 |  update_factor: 0.016169  lr: 0.152573 | sum_coeffs: 123 sum_abs_coeffs: 24469
iter   55 | reward:  26 | max_reward:  48 |  update_factor: 0.016104  lr: 0.151810 | sum_coeffs: 95 sum_abs_coeffs: 24558
iter   56 | reward:  15 | max_reward:  52 |  update_factor: 0.016040  lr: 0.151051 | sum_coeffs: 117 sum_abs_coeffs: 24627
iter   57 | reward:  19 | max_reward:  58 |  update_factor: 0.015976  lr: 0.150295 | sum_coeffs: 126 sum_abs_coeffs: 24699
iter   58 | reward:  14 | max_reward:  46 |  update_factor: 0.015912  lr: 0.149544 | sum_coeffs: 101 sum_abs_coeffs: 24772
iter   59 | reward:  13 | max_reward:  48 |  update_factor: 0.015848  lr: 0.148796 | sum_coeffs: 107 sum_abs_coeffs: 24878
iter   60 | reward:  18 | max_reward:  54 |  update_factor: 0.015784  lr: 0.148052 | sum_coeffs: 95 sum_abs_coeffs: 24958
iter   61 | reward:  18 | max_reward:  53 |  update_factor: 0.015721  lr: 0.147312 | sum_coeffs: 109 sum_abs_coeffs: 25004
iter   62 | reward:  21 | max_reward:  52 |  update_factor: 0.015658  lr: 0.146575 | sum_coeffs: 108 sum_abs_coeffs: 25046
iter   63 | reward:  14 | max_reward:  53 |  update_factor: 0.015596  lr: 0.145842 | sum_coeffs: 113 sum_abs_coeffs: 25120
iter   64 | reward:  20 | max_reward:  56 |  update_factor: 0.015533  lr: 0.145113 | sum_coeffs: 101 sum_abs_coeffs: 25225
iter   65 | reward:  18 | max_reward:  48 |  update_factor: 0.015471  lr: 0.144388 | sum_coeffs: 125 sum_abs_coeffs: 25313
iter   66 | reward:  12 | max_reward:  49 |  update_factor: 0.015409  lr: 0.143666 | sum_coeffs: 120 sum_abs_coeffs: 25390
iter   67 | reward:  18 | max_reward:  61 |  update_factor: 0.015347  lr: 0.142947 | sum_coeffs: 101 sum_abs_coeffs: 25482
iter   68 | reward:  11 | max_reward:  49 |  update_factor: 0.015286  lr: 0.142233 | sum_coeffs: 78 sum_abs_coeffs: 25577
iter   69 | reward:  17 | max_reward:  53 |  update_factor: 0.015225  lr: 0.141522 | sum_coeffs: 112 sum_abs_coeffs: 25657
iter   70 | reward:  24 | max_reward:  63 |  update_factor: 0.015164  lr: 0.140814 | sum_coeffs: 117 sum_abs_coeffs: 25747
iter   71 | reward:  23 | max_reward:  53 |  update_factor: 0.015103  lr: 0.140110 | sum_coeffs: 112 sum_abs_coeffs: 25787
iter   72 | reward:  25 | max_reward:  59 |  update_factor: 0.015042  lr: 0.139409 | sum_coeffs: 115 sum_abs_coeffs: 25888
iter   73 | reward:  20 | max_reward:  53 |  update_factor: 0.014982  lr: 0.138712 | sum_coeffs: 97 sum_abs_coeffs: 25970
iter   74 | reward:  22 | max_reward:  55 |  update_factor: 0.014922  lr: 0.138019 | sum_coeffs: 123 sum_abs_coeffs: 26018
iter   75 | reward:  16 | max_reward:  47 |  update_factor: 0.014862  lr: 0.137329 | sum_coeffs: 115 sum_abs_coeffs: 26083
iter   76 | reward:  18 | max_reward:  48 |  update_factor: 0.014803  lr: 0.136642 | sum_coeffs: 124 sum_abs_coeffs: 26146
iter   77 | reward:  23 | max_reward:  49 |  update_factor: 0.014744  lr: 0.135959 | sum_coeffs: 122 sum_abs_coeffs: 26197
iter   78 | reward:  23 | max_reward:  57 |  update_factor: 0.014685  lr: 0.135279 | sum_coeffs: 129 sum_abs_coeffs: 26323
iter   79 | reward:  18 | max_reward:  45 |  update_factor: 0.014626  lr: 0.134603 | sum_coeffs: 133 sum_abs_coeffs: 26414
iter   80 | reward:  19 | max_reward:  69 |  update_factor: 0.014567  lr: 0.133930 | sum_coeffs: 139 sum_abs_coeffs: 26471
iter   81 | reward:  17 | max_reward:  55 |  update_factor: 0.014509  lr: 0.133260 | sum_coeffs: 149 sum_abs_coeffs: 26511
iter   82 | reward:  17 | max_reward:  53 |  update_factor: 0.014451  lr: 0.132594 | sum_coeffs: 157 sum_abs_coeffs: 26580
iter   83 | reward:  17 | max_reward:  57 |  update_factor: 0.014393  lr: 0.131931 | sum_coeffs: 154 sum_abs_coeffs: 26671
iter   84 | reward:  14 | max_reward:  61 |  update_factor: 0.014335  lr: 0.131271 | sum_coeffs: 120 sum_abs_coeffs: 26705
iter   85 | reward:  12 | max_reward:  46 |  update_factor: 0.014278  lr: 0.130615 | sum_coeffs: 106 sum_abs_coeffs: 26758
iter   86 | reward:  14 | max_reward:  58 |  update_factor: 0.014221  lr: 0.129962 | sum_coeffs: 79 sum_abs_coeffs: 26816
iter   87 | reward:  17 | max_reward:  60 |  update_factor: 0.014164  lr: 0.129312 | sum_coeffs: 95 sum_abs_coeffs: 26891
iter   88 | reward:  18 | max_reward:  61 |  update_factor: 0.014107  lr: 0.128665 | sum_coeffs: 92 sum_abs_coeffs: 26953
iter   89 | reward:  22 | max_reward:  60 |  update_factor: 0.014051  lr: 0.128022 | sum_coeffs: 91 sum_abs_coeffs: 26981
iter   90 | reward:  21 | max_reward:  58 |  update_factor: 0.013994  lr: 0.127382 | sum_coeffs: 106 sum_abs_coeffs: 27067
iter   91 | reward:  21 | max_reward:  63 |  update_factor: 0.013938  lr: 0.126745 | sum_coeffs: 75 sum_abs_coeffs: 27116
iter   92 | reward:  20 | max_reward:  52 |  update_factor: 0.013883  lr: 0.126111 | sum_coeffs: 66 sum_abs_coeffs: 27163
iter   93 | reward:  17 | max_reward:  62 |  update_factor: 0.013827  lr: 0.125481 | sum_coeffs: 63 sum_abs_coeffs: 27207
iter   94 | reward:  18 | max_reward:  58 |  update_factor: 0.013772  lr: 0.124853 | sum_coeffs: 78 sum_abs_coeffs: 27301
iter   95 | reward:  20 | max_reward:  60 |  update_factor: 0.013717  lr: 0.124229 | sum_coeffs: 77 sum_abs_coeffs: 27362
iter   96 | reward:  18 | max_reward:  62 |  update_factor: 0.013662  lr: 0.123608 | sum_coeffs: 70 sum_abs_coeffs: 27416
iter   97 | reward:  21 | max_reward:  60 |  update_factor: 0.013607  lr: 0.122990 | sum_coeffs: 100 sum_abs_coeffs: 27466
iter   98 | reward:  22 | max_reward:  48 |  update_factor: 0.013552  lr: 0.122375 | sum_coeffs: 57 sum_abs_coeffs: 27525
iter   99 | reward:  16 | max_reward:  45 |  update_factor: 0.013498  lr: 0.121763 | sum_coeffs: 43 sum_abs_coeffs: 27603
iter  100 | reward:  15 | max_reward:  49 |  update_factor: 0.013444  lr: 0.121154 | sum_coeffs: 50 sum_abs_coeffs: 27631
