iter    1 | reward:   5 | max_reward:   8 |  update_factor: 0.020000  lr: 0.199000 | sum_coeffs: -800 sum_abs_coeffs: 432203
iter    2 | reward:   5 | max_reward:   8 |  update_factor: 0.019920  lr: 0.198005 | sum_coeffs: -953 sum_abs_coeffs: 437411
iter    3 | reward:   5 | max_reward:  13 |  update_factor: 0.019840  lr: 0.197015 | sum_coeffs: -1061 sum_abs_coeffs: 440878
iter    4 | reward:   7 | max_reward:  22 |  update_factor: 0.019761  lr: 0.196030 | sum_coeffs: -1174 sum_abs_coeffs: 445099
iter    5 | reward:  11 | max_reward:  27 |  update_factor: 0.019682  lr: 0.195050 | sum_coeffs: -1071 sum_abs_coeffs: 449917
iter    6 | reward:  15 | max_reward:  29 |  update_factor: 0.019603  lr: 0.194075 | sum_coeffs: -959 sum_abs_coeffs: 452613
iter    7 | reward:  14 | max_reward:  27 |  update_factor: 0.019524  lr: 0.193104 | sum_coeffs: -899 sum_abs_coeffs: 456543
iter    8 | reward:  18 | max_reward:  36 |  update_factor: 0.019446  lr: 0.192139 | sum_coeffs: -739 sum_abs_coeffs: 460491
iter    9 | reward:  19 | max_reward:  36 |  update_factor: 0.019368  lr: 0.191178 | sum_coeffs: -646 sum_abs_coeffs: 465019
iter   10 | reward:  19 | max_reward:  32 |  update_factor: 0.019291  lr: 0.190222 | sum_coeffs: -528 sum_abs_coeffs: 469384
iter   11 | reward:  18 | max_reward:  37 |  update_factor: 0.019213  lr: 0.189271 | sum_coeffs: -573 sum_abs_coeffs: 473168
iter   12 | reward:  22 | max_reward:  35 |  update_factor: 0.019137  lr: 0.188325 | sum_coeffs: -564 sum_abs_coeffs: 477363
iter   13 | reward:  21 | max_reward:  37 |  update_factor: 0.019060  lr: 0.187383 | sum_coeffs: -610 sum_abs_coeffs: 481399
iter   14 | reward:  20 | max_reward:  37 |  update_factor: 0.018984  lr: 0.186446 | sum_coeffs: -628 sum_abs_coeffs: 485829
iter   15 | reward:  21 | max_reward:  36 |  update_factor: 0.018908  lr: 0.185514 | sum_coeffs: -517 sum_abs_coeffs: 489011
iter   16 | reward:  23 | max_reward:  44 |  update_factor: 0.018832  lr: 0.184586 | sum_coeffs: -484 sum_abs_coeffs: 493278
iter   17 | reward:  21 | max_reward:  41 |  update_factor: 0.018756  lr: 0.183663 | sum_coeffs: -448 sum_abs_coeffs: 495279
iter   18 | reward:  22 | max_reward:  42 |  update_factor: 0.018681  lr: 0.182745 | sum_coeffs: -546 sum_abs_coeffs: 498969
iter   19 | reward:  21 | max_reward:  43 |  update_factor: 0.018607  lr: 0.181831 | sum_coeffs: -499 sum_abs_coeffs: 503246
iter   20 | reward:  21 | max_reward:  37 |  update_factor: 0.018532  lr: 0.180922 | sum_coeffs: -654 sum_abs_coeffs: 506201
iter   21 | reward:  23 | max_reward:  45 |  update_factor: 0.018458  lr: 0.180017 | sum_coeffs: -791 sum_abs_coeffs: 510310
iter   22 | reward:  23 | max_reward:  39 |  update_factor: 0.018384  lr: 0.179117 | sum_coeffs: -929 sum_abs_coeffs: 513059
iter   23 | reward:  21 | max_reward:  38 |  update_factor: 0.018310  lr: 0.178222 | sum_coeffs: -977 sum_abs_coeffs: 516371
iter   24 | reward:  23 | max_reward:  38 |  update_factor: 0.018237  lr: 0.177331 | sum_coeffs: -1011 sum_abs_coeffs: 519237
iter   25 | reward:  19 | max_reward:  41 |  update_factor: 0.018164  lr: 0.176444 | sum_coeffs: -1246 sum_abs_coeffs: 522581
iter   26 | reward:  21 | max_reward:  46 |  update_factor: 0.018091  lr: 0.175562 | sum_coeffs: -1244 sum_abs_coeffs: 524859
iter   27 | reward:  21 | max_reward:  41 |  update_factor: 0.018019  lr: 0.174684 | sum_coeffs: -1178 sum_abs_coeffs: 527081
iter   28 | reward:  26 | max_reward:  47 |  update_factor: 0.017947  lr: 0.173811 | sum_coeffs: -1302 sum_abs_coeffs: 529620
iter   29 | reward:  22 | max_reward:  48 |  update_factor: 0.017875  lr: 0.172942 | sum_coeffs: -1338 sum_abs_coeffs: 531397
iter   30 | reward:  24 | max_reward:  50 |  update_factor: 0.017803  lr: 0.172077 | sum_coeffs: -1327 sum_abs_coeffs: 533686
