-0.167309,0.020991,0.125437
-0.156322,0.052621,0.159268
-0.158105,0.053563,0.152092
-0.157895,0.053323,0.146060
-0.145276,0.045220,0.183921
-0.130477,0.045685,0.215313
-0.130368,0.051193,0.212802
-0.131476,0.050194,0.229373
-0.106114,0.047813,0.267500
-0.167346,0.020737,0.125066
-0.167282,0.018685,0.110281
-0.166650,0.020014,0.096363
-0.166330,0.018910,0.081704
-0.165632,0.017975,0.067848
-0.165205,0.015146,0.053837
-0.167259,0.021005,0.124987
-0.167196,0.019883,0.111564
-0.165926,0.021573,0.099571
-0.165468,0.021814,0.087209
-0.164627,0.020070,0.068903
-0.164831,0.018724,0.059462
-0.165578,0.017901,0.054752
-0.167235,0.020735,0.125222
-0.149859,0.047075,0.157353
-0.133108,0.064540,0.166407
-0.123524,0.059715,0.192114
-0.132244,0.059081,0.162003
-0.134561,0.059147,0.172661
-0.133514,0.060047,0.171682
-0.132008,0.061205,0.168921
-0.128628,0.059161,0.177185
-0.127430,0.058288,0.183635
-0.126508,0.058854,0.187541
-0.117670,0.055875,0.211825
-0.118191,0.056188,0.213238
-0.167152,0.020634,0.125022
-0.152949,0.046288,0.146323
-0.154853,0.047782,0.139314
-0.155477,0.049954,0.133140
-0.153823,0.055515,0.121470
-0.161993,0.036645,0.155227
-0.163604,0.048971,0.147893
-0.162632,0.054200,0.145118
-0.159220,0.058587,0.141872
-0.154863,0.063225,0.141151
-0.151738,0.066403,0.143604
-0.145105,0.071381,0.149689
-0.143476,0.073282,0.151629
-0.126761,0.069106,0.189837
-0.126975,0.069913,0.191169
-0.115779,0.078748,0.197666
-0.123369,0.069775,0.219780
-0.121411,0.072327,0.215166
-0.167273,0.020866,0.125435
-0.166252,0.020834,0.108748
-0.166168,0.019449,0.092696
-0.166162,0.017489,0.081303
-0.160798,0.010069,0.098789
-0.148013,0.032451,0.132548
-0.129943,0.053865,0.172429
-0.132045,0.057386,0.170615
-0.127165,0.061237,0.172529
-0.113290,0.054367,0.219351
