-0.167372,0.020938,0.125397
-0.150304,0.038017,0.157622
-0.152807,0.038386,0.150164
-0.154336,0.038768,0.144423
-0.155256,0.039045,0.137763
-0.149100,0.036195,0.157184
-0.144378,0.044065,0.175275
-0.145994,0.044880,0.173173
-0.144401,0.051557,0.167565
-0.136900,0.056187,0.190332
-0.133736,0.060526,0.184619
-0.128725,0.062444,0.187284
-0.112592,0.058004,0.214892
-0.101631,0.053811,0.240426
-0.104739,0.056411,0.234954
-0.102008,0.053192,0.246476
-0.101860,0.052437,0.255417
-0.102515,0.052251,0.258033
-0.103444,0.051618,0.266117
-0.102181,0.052377,0.270580
-0.161818,0.025475,0.110712
-0.161461,0.026123,0.104704
-0.161191,0.027025,0.094491
-0.160979,0.026186,0.085882
-0.160896,0.025562,0.082410
-0.160930,0.025766,0.079293
-0.158388,0.033804,0.113353
-0.158305,0.037219,0.114323
-0.153480,0.046295,0.115503
-0.149926,0.050597,0.116532
-0.167242,0.021043,0.125176
-0.157235,0.034968,0.153539
-0.159636,0.039392,0.140354
-0.157955,0.043109,0.131524
-0.157096,0.046710,0.126538
-0.156292,0.049731,0.122295
-0.154443,0.051334,0.118777
-0.125174,0.063780,0.152980
-0.127852,0.073494,0.150079
-0.122714,0.073465,0.157706
-0.118205,0.075092,0.157116
-0.116294,0.076195,0.159644
-0.115625,0.076475,0.164481
-0.113975,0.054976,0.216318
-0.115759,0.054820,0.216092
-0.132432,0.055139,0.175344
-0.140769,0.050396,0.150339
-0.167248,0.020803,0.125105
-0.148417,0.038455,0.188334
-0.136177,0.046229,0.190160
-0.138273,0.048355,0.178043
-0.140045,0.048971,0.169804
-0.142985,0.049921,0.155558
-0.144173,0.050159,0.153071
-0.138340,0.051048,0.184025
-0.140053,0.050722,0.184598
-0.143082,0.049920,0.144597
-0.167271,0.020764,0.125020
-0.166239,0.018968,0.140369
-0.165935,0.025859,0.130338
-0.163666,0.029691,0.124120
-0.146110,0.044161,0.138262
-0.147263,0.046582,0.132595
-0.146762,0.048179,0.126493
-0.147975,0.050457,0.117164
-0.126497,0.049764,0.120701
-0.118057,0.057089,0.126718
-0.120143,0.058120,0.147935
-0.121092,0.061131,0.147535
-0.117999,0.064773,0.153230
-0.120366,0.057895,0.176558
-0.114841,0.058983,0.216762
-0.116548,0.059928,0.215508
-0.115806,0.062418,0.214353
-0.116525,0.063173,0.213389
-0.117646,0.073500,0.203153
-0.106858,0.075166,0.206853
-0.104802,0.075341,0.208748
-0.105495,0.074264,0.210490
-0.106177,0.074076,0.211602
-0.106177,0.071884,0.215734
-0.167289,0.020876,0.125450
-0.150259,0.039539,0.155595
-0.152416,0.043260,0.147203
-0.152508,0.045503,0.139606
-0.151850,0.037254,0.124675
-0.154397,0.039195,0.118315
-0.150860,0.041694,0.115109
-0.151836,0.041994,0.110776
-0.124758,0.055013,0.140185
-0.125323,0.061643,0.137908
-0.123728,0.067035,0.138817
-0.119542,0.072040,0.141180
-0.119323,0.059226,0.185755
-0.123168,0.059214,0.184776
-0.126734,0.057159,0.184212
-0.128110,0.056141,0.183134
-0.122250,0.055124,0.199761
-0.123472,0.053953,0.202849
-0.119093,0.055213,0.213249
-0.119048,0.055625,0.213951
