-0.151517,0.025847,0.140466
-0.151948,0.027206,0.135652
-0.153477,0.029045,0.126262
-0.153753,0.029446,0.121349
-0.156240,0.029344,0.102887
-0.147616,0.037691,0.147968
-0.144844,0.045115,0.169951
-0.137761,0.048222,0.189011
-0.115159,0.055502,0.215068
-0.114825,0.056431,0.214127
-0.103139,0.054918,0.236542
-0.103615,0.057151,0.233925
-0.099305,0.048337,0.255488
-0.099521,0.049572,0.254413
-0.098212,0.044624,0.266255
-0.098082,0.046192,0.269635
-0.098384,0.046126,0.271995
-0.097073,0.046122,0.278427
-0.097573,0.045070,0.284029
-0.167236,0.020844,0.124792
-0.167400,0.021325,0.112177
-0.152040,0.039205,0.141660
-0.154207,0.041440,0.134353
-0.154686,0.043629,0.128363
-0.154376,0.044992,0.124886
-0.153971,0.046443,0.121720
-0.127944,0.064615,0.151734
-0.128950,0.066936,0.151260
-0.123454,0.057489,0.195460
-0.126781,0.058008,0.195373
-0.124927,0.057170,0.198000
-0.122907,0.056791,0.200763
-0.107832,0.054458,0.230011
-0.101497,0.052925,0.242658
-0.101058,0.050291,0.260613
-0.167077,0.020913,0.125048
-0.166573,0.019179,0.110879
-0.166257,0.019902,0.100398
-0.165222,0.019907,0.087678
-0.165400,0.017567,0.077219
-0.164657,0.015452,0.067627
-0.164546,0.013248,0.060775
-0.156901,0.017298,0.126264
-0.152872,0.027867,0.141182
-0.155052,0.028645,0.134335
-0.147461,0.035350,0.159937
-0.147269,0.042184,0.178400
-0.149914,0.042524,0.176754
-0.144369,0.047937,0.168472
-0.146881,0.048206,0.166110
-0.145327,0.048289,0.155988
-0.139058,0.048408,0.178383
-0.130621,0.044122,0.211172
-0.100762,0.050373,0.249612
-0.102513,0.054311,0.241498
-0.104152,0.056962,0.234315
-0.117403,0.056568,0.211814
-0.122280,0.056962,0.200110
-0.128887,0.047627,0.195951
-0.120887,0.055959,0.205174
-0.121755,0.055400,0.203184
-0.129007,0.063123,0.150151
-0.126163,0.063697,0.156714
-0.122323,0.067923,0.157876
-0.114272,0.072468,0.161144
-0.167292,0.020977,0.124811
-0.147880,0.045626,0.161350
-0.153322,0.048504,0.144197
-0.146458,0.037720,0.171225
-0.140435,0.062419,0.206401
-0.167230,0.020718,0.125001
-0.161691,0.029762,0.132422
-0.155491,0.028621,0.130922
-0.155976,0.030673,0.116755
-0.153251,0.025108,0.126549
-0.153651,0.036507,0.125839
-0.141215,0.052074,0.128412
-0.137272,0.056760,0.128989
-0.128199,0.058552,0.164840
-0.109041,0.054040,0.229023
-0.116504,0.055130,0.212516
-0.123501,0.056181,0.197335
-0.124865,0.056005,0.194652
-0.126798,0.055518,0.188279
-0.128868,0.055541,0.181607
-0.129251,0.056672,0.180728
-0.137845,0.040162,0.191129
-0.121075,0.054084,0.203034
-0.167909,0.024238,0.117261
