-0.167199,0.020827,0.125227
-0.148608,0.033624,0.199638
-0.123568,0.039441,0.242093
-0.113870,0.043146,0.248151
-0.102761,0.050462,0.274132
-0.101884,0.050213,0.275879
-0.099969,0.048833,0.279490
-0.098674,0.049950,0.283755
-0.167202,0.021105,0.125379
-0.138214,0.049012,0.188482
-0.104767,0.060046,0.230551
-0.122672,0.055854,0.203806
-0.113344,0.064548,0.212095
-0.112886,0.062525,0.215583
-0.114102,0.055054,0.217640
-0.126003,0.067922,0.176357
-0.111826,0.068446,0.224974
-0.107282,0.068295,0.227547
-0.107749,0.068951,0.222556
-0.111462,0.064866,0.223812
-0.102477,0.052814,0.240971
-0.113695,0.056884,0.214466
-0.123501,0.063100,0.181581
-0.123886,0.062825,0.182991
-0.128782,0.062186,0.165198
-0.128718,0.063276,0.163794
-0.123086,0.068823,0.150832
-0.123460,0.070852,0.158731
-0.123503,0.071335,0.167169
-0.123013,0.072089,0.169214
-0.117669,0.078984,0.180653
-0.100774,0.066405,0.235353
-0.104318,0.065086,0.229696
-0.106189,0.059043,0.241593
-0.107324,0.070811,0.228290
-0.106626,0.072829,0.221526
-0.106431,0.061343,0.243446
-0.125022,0.060414,0.195492
-0.167153,0.020764,0.124993
-0.156082,0.038344,0.164719
-0.157336,0.038450,0.154641
-0.157580,0.038614,0.144826
-0.158435,0.038123,0.135896
-0.161805,0.033826,0.120589
-0.161702,0.032975,0.114771
-0.161900,0.032145,0.111192
-0.162154,0.031070,0.107743
-0.149987,0.027668,0.205941
-0.109916,0.045269,0.267216
-0.160243,0.023305,0.116571
-0.160386,0.024525,0.108356
-0.154212,0.033904,0.149208
-0.155298,0.038692,0.142061
-0.154367,0.043063,0.137624
-0.141750,0.051028,0.164867
-0.120254,0.059347,0.205691
-0.107067,0.076778,0.246124
-0.167182,0.020985,0.125181
-0.154576,0.023080,0.132216
-0.156018,0.025605,0.118289
-0.146696,0.039436,0.156492
-0.150687,0.039940,0.144546
-0.151656,0.040302,0.138333
-0.156170,0.034647,0.143174
-0.155041,0.037802,0.142981
-0.148838,0.030486,0.136963
-0.151139,0.029104,0.131049
-0.150427,0.031602,0.127957
-0.149890,0.033439,0.128637
-0.146002,0.036976,0.127417
-0.142349,0.040896,0.126554
-0.133629,0.053695,0.145442
-0.130409,0.058007,0.144066
-0.126738,0.061448,0.143537
-0.124137,0.063690,0.139104
-0.122176,0.058136,0.170756
-0.123585,0.059842,0.171444
-0.119650,0.049644,0.222760
-0.121938,0.052233,0.214846
-0.122092,0.053951,0.210739
-0.121579,0.053888,0.211667
-0.099577,0.047232,0.257078
-0.102443,0.049008,0.252777
-0.107346,0.051265,0.243268
