-0.159639,0.020952,0.118276
-0.167232,0.015963,0.125220
-0.166333,0.017221,0.121488
-0.166387,0.018903,0.119406
-0.163856,0.023953,0.113407
-0.160861,0.008443,0.110241
-0.161574,0.010475,0.130426
-0.161325,0.011404,0.129023
-0.160780,0.012295,0.127475
-0.160953,0.020878,0.146525
-0.160657,0.021494,0.145618
-0.156968,0.025323,0.158621
-0.139602,0.042787,0.187997
-0.138650,0.045052,0.181536
-0.137200,0.047600,0.177036
-0.132295,0.053049,0.165615
-0.130492,0.054673,0.169711
-0.132978,0.052848,0.184498
-0.134173,0.053738,0.182650
-0.130676,0.057162,0.177403
-0.118758,0.057830,0.201910
-0.119321,0.059689,0.200555
-0.118136,0.060431,0.200223
-0.117669,0.064106,0.195801
-0.116645,0.065449,0.194213
-0.109956,0.055014,0.225318
-0.110818,0.054925,0.228544
-0.167250,0.021085,0.125349
-0.150480,0.028192,0.137336
-0.153078,0.032181,0.116806
-0.154858,0.033778,0.103780
-0.155643,0.034594,0.096622
-0.155906,0.035188,0.093372
-0.149534,0.043777,0.124900
-0.153339,0.045534,0.123379
-0.152349,0.047105,0.121005
-0.122369,0.063977,0.145191
-0.122319,0.069050,0.143225
-0.119358,0.058923,0.184552
-0.119570,0.061602,0.185906
-0.119390,0.062294,0.189118
-0.120253,0.062536,0.190383
-0.122395,0.061680,0.192178
-0.122487,0.055285,0.201303
-0.124284,0.054454,0.193454
-0.127325,0.055705,0.183266
-0.140543,0.060894,0.157744
-0.136877,0.062569,0.153255
-0.128173,0.067771,0.150027
-0.167180,0.020647,0.124946
-0.149154,0.041637,0.162231
-0.153349,0.043482,0.147261
-0.153614,0.046811,0.139750
-0.154495,0.056654,0.131128
-0.152331,0.060983,0.124055
-0.124877,0.058544,0.143762
-0.135313,0.059407,0.143297
-0.136093,0.060518,0.146248
-0.124881,0.058130,0.166245
-0.118880,0.055323,0.208617
-0.123156,0.053710,0.202770
-0.127217,0.052979,0.193712
-0.130247,0.055499,0.181302
-0.131514,0.054834,0.177740
-0.117816,0.062362,0.199640
-0.117386,0.062530,0.198130
-0.117361,0.061637,0.200784
-0.101403,0.054240,0.240279
-0.107609,0.055091,0.232613
-0.110202,0.055229,0.224493
-0.166912,0.021034,0.124953
-0.166212,0.021475,0.107643
-0.166042,0.019923,0.093438
-0.165338,0.018823,0.079000
-0.165729,0.016272,0.067479
-0.164407,0.013677,0.057049
-0.134799,0.039598,0.112895
-0.141862,0.042124,0.107540
-0.122520,0.056706,0.132045
-0.129335,0.055790,0.124627
-0.123198,0.057656,0.152257
-0.124951,0.058847,0.150184
-0.122443,0.055959,0.197585
-0.125186,0.054050,0.196512
-0.124842,0.055092,0.196505
-0.103728,0.055546,0.270768
-0.103711,0.058784,0.266083
-0.167256,0.020866,0.124702
-0.166495,0.022090,0.110669
-0.165900,0.022908,0.097233
-0.165787,0.021314,0.082036
-0.164911,0.017613,0.070147
