-0.167293,0.020944,0.125335
-0.154824,0.036399,0.145210
-0.150484,0.037466,0.178860
-0.151934,0.040288,0.175385
-0.149991,0.045334,0.166618
-0.131830,0.056882,0.167085
-0.133519,0.057372,0.162763
-0.130126,0.060368,0.169075
-0.128114,0.059863,0.170215
-0.132262,0.055775,0.176948
-0.167096,0.021008,0.125194
-0.166445,0.022426,0.111001
-0.166124,0.021365,0.098860
-0.165933,0.018942,0.085800
-0.165388,0.016957,0.077083
-0.165222,0.015464,0.070237
-0.164397,0.014865,0.064427
-0.167344,0.020956,0.125510
-0.167149,0.020252,0.110962
-0.159046,0.036659,0.137401
-0.161449,0.038803,0.131704
-0.163131,0.041994,0.125809
-0.163095,0.044236,0.118694
-0.159343,0.051096,0.130016
-0.165329,0.049264,0.146805
-0.165751,0.057581,0.143244
-0.164954,0.059644,0.139961
-0.163526,0.064512,0.136588
-0.158077,0.071399,0.131519
-0.167245,0.020812,0.125158
-0.167216,0.021033,0.112563
-0.166041,0.023926,0.102630
-0.165454,0.022880,0.090513
-0.164999,0.023079,0.082303
-0.164020,0.021492,0.066990
-0.164355,0.018898,0.060380
-0.165010,0.017710,0.055841
-0.126583,0.059336,0.167237
-0.130661,0.058032,0.166613
-0.130898,0.055916,0.167204
-0.132930,0.051277,0.179138
-0.126076,0.054884,0.196600
-0.127406,0.055438,0.193009
-0.123533,0.055949,0.203152
-0.118904,0.057297,0.211875
