-0.167220,0.020775,0.124932
-0.158914,0.024273,0.116448
-0.160832,0.024679,0.111127
-0.160398,0.025761,0.103695
-0.160985,0.024442,0.097398
-0.157401,0.035964,0.145358
-0.156391,0.037570,0.143339
-0.146777,0.044677,0.142525
-0.135459,0.051518,0.178631
-0.135947,0.053213,0.174440
-0.134270,0.054595,0.173587
-0.117790,0.057562,0.207151
-0.117962,0.060620,0.204588
-0.102919,0.055735,0.235086
-0.104357,0.058807,0.230932
-0.106285,0.060714,0.226248
-0.107478,0.061719,0.224219
-0.104023,0.052985,0.241553
-0.098286,0.046170,0.261626
-0.167056,0.021016,0.124450
-0.168882,0.021952,0.114870
-0.158584,0.056605,0.142524
-0.161273,0.058858,0.136102
-0.160226,0.063174,0.126065
-0.157130,0.067734,0.121374
-0.167123,0.020787,0.124153
-0.155604,0.029388,0.129619
-0.156652,0.030368,0.123693
-0.157823,0.033309,0.113186
-0.158629,0.035236,0.104276
-0.159054,0.037024,0.099749
-0.158225,0.041447,0.093974
-0.167214,0.021201,0.125224
-0.157605,0.034685,0.137285
-0.159339,0.034439,0.130673
-0.160163,0.033617,0.120477
-0.157577,0.018069,0.128158
-0.160418,0.021061,0.127310
-0.159055,0.028858,0.129535
-0.156271,0.034553,0.130308
-0.128274,0.054239,0.152659
-0.133014,0.057127,0.148317
-0.131058,0.059543,0.145280
-0.128926,0.061617,0.143063
-0.125950,0.062494,0.144770
-0.125112,0.056847,0.184734
-0.129126,0.055289,0.183264
-0.128818,0.054973,0.183972
-0.128157,0.055440,0.184842
-0.127458,0.065665,0.180396
-0.109409,0.057181,0.224076
-0.110968,0.057407,0.222684
-0.114092,0.055599,0.221203
-0.150512,0.023886,0.132558
-0.149042,0.031508,0.136506
-0.149565,0.035621,0.126789
-0.152231,0.036097,0.124446
-0.150384,0.027306,0.119131
-0.149314,0.028542,0.116215
-0.152974,0.016379,0.116263
-0.151996,0.020005,0.117372
-0.149675,0.026047,0.121297
-0.144747,0.034142,0.124849
-0.136597,0.043605,0.161439
-0.123004,0.055014,0.194352
-0.126249,0.055279,0.188384
-0.127004,0.055315,0.189698
-0.126331,0.056331,0.189068
-0.126727,0.073766,0.198954
-0.122124,0.075462,0.193222
-0.115633,0.054473,0.214268
-0.118936,0.066089,0.206196
-0.113865,0.054500,0.217248
-0.119560,0.053008,0.208336
-0.120449,0.060256,0.206433
-0.118231,0.061064,0.193624
-0.111113,0.071204,0.200136
-0.111630,0.073563,0.198325
-0.111771,0.073135,0.189329
-0.113680,0.056126,0.214629
-0.167235,0.020954,0.125390
-0.166216,0.051029,0.104404
