-0.167155,0.020507,0.125115
-0.157191,0.038730,0.142083
-0.159142,0.039408,0.133470
-0.160287,0.040350,0.128144
-0.150135,0.043560,0.147462
-0.151698,0.052101,0.144931
-0.146033,0.057914,0.141979
-0.143897,0.060181,0.140638
-0.137947,0.063789,0.139207
-0.131887,0.067939,0.140440
-0.124134,0.072002,0.146927
-0.119045,0.082309,0.145899
-0.120431,0.055838,0.203897
-0.122506,0.066174,0.181173
-0.121846,0.065754,0.182223
-0.111477,0.075583,0.199061
-0.112450,0.073741,0.203789
-0.112797,0.073386,0.208084
-0.112789,0.072978,0.212501
-0.104432,0.056446,0.234564
-0.134751,0.044442,0.183061
-0.135189,0.044615,0.178309
-0.134876,0.046070,0.175395
-0.134141,0.048057,0.173564
-0.133613,0.051320,0.173687
-0.133528,0.057091,0.170478
-0.133957,0.058834,0.169461
-0.132834,0.058272,0.171555
-0.115989,0.065489,0.206458
-0.108895,0.057180,0.223041
-0.115676,0.054853,0.213297
-0.122066,0.055154,0.198615
-0.114499,0.053994,0.217323
-0.106398,0.054044,0.232950
-0.120523,0.051843,0.210274
-0.130751,0.056704,0.178411
-0.133604,0.076293,0.168490
-0.128117,0.079495,0.168414
-0.119704,0.062153,0.210051
-0.103480,0.054844,0.244103
-0.104088,0.054758,0.242635
-0.130165,0.047039,0.196829
-0.130797,0.048169,0.192571
-0.160428,0.023812,0.117169
-0.160798,0.023195,0.108248
-0.161150,0.022460,0.101184
-0.160935,0.021533,0.095207
-0.161052,0.018177,0.083222
-0.160431,-0.000002,0.096443
-0.161044,0.003373,0.094553
-0.152225,0.017042,0.118734
-0.154230,0.030033,0.146860
-0.155688,0.029905,0.147056
-0.153362,0.031592,0.155419
-0.150933,0.033848,0.156859
-0.143681,0.042614,0.191204
-0.125043,0.053420,0.205584
-0.124138,0.055852,0.192021
-0.125856,0.056410,0.186376
-0.117265,0.070135,0.151757
-0.167228,0.020920,0.125211
-0.167030,0.021053,0.111139
-0.166550,0.021849,0.099906
-0.165849,0.021865,0.091430
-0.165524,0.021122,0.082050
-0.164816,0.019331,0.072828
-0.164288,0.016859,0.064520
-0.167235,0.020818,0.125215
-0.167422,0.021313,0.112446
-0.166186,0.022709,0.100228
-0.165495,0.021279,0.084083
-0.149698,0.019730,0.099161
-0.158642,0.018252,0.095062
-0.160234,0.018423,0.090574
-0.148424,0.024991,0.111756
-0.156272,0.026703,0.107811
-0.154584,0.023385,0.110406
-0.149946,0.038365,0.139745
-0.152596,0.037452,0.135366
-0.152271,0.033778,0.127975
-0.150473,0.031644,0.126446
-0.145146,0.034645,0.137509
-0.133919,0.040702,0.132763
-0.128824,0.047367,0.129565
-0.117125,0.059416,0.152058
-0.110931,0.067113,0.150309
-0.114492,0.060360,0.183947
-0.110172,0.053641,0.226627
-0.105269,0.059065,0.248225
-0.105956,0.060077,0.242585
-0.107849,0.060685,0.234487
-0.103975,0.054024,0.236752
-0.099896,0.071018,0.239627
-0.099529,0.062842,0.238813
-0.100244,0.062574,0.240194
-0.105113,0.060362,0.257524
-0.168169,0.020239,0.127472
-0.164868,0.022645,0.095747
