-0.167230,0.020874,0.124925
-0.168070,0.020759,0.112400
-0.167106,0.019970,0.100813
-0.166333,0.017409,0.090514
-0.165488,0.014429,0.079051
-0.164258,0.012454,0.067923
-0.163888,0.010232,0.060042
-0.167259,0.020893,0.125106
-0.168350,0.022036,0.113602
-0.160951,0.013088,0.100556
-0.154393,0.024483,0.126702
-0.130493,0.053035,0.162112
-0.135366,0.055925,0.158438
-0.123203,0.057684,0.183895
-0.124865,0.058597,0.182445
-0.118073,0.055255,0.209920
-0.109314,0.057166,0.221369
-0.119856,0.056298,0.202768
-0.124068,0.055655,0.193239
-0.126886,0.055082,0.186918
-0.127719,0.055356,0.184587
-0.126881,0.057306,0.188674
-0.116066,0.061584,0.207555
-0.132600,0.054844,0.173676
-0.132859,0.055721,0.163892
-0.129767,0.057529,0.168041
-0.124813,0.071346,0.164305
-0.167176,0.020683,0.125135
-0.167050,0.019682,0.111340
-0.166896,0.023701,0.109786
-0.166327,0.025834,0.098078
-0.166216,0.026503,0.087053
-0.165699,0.026262,0.075168
-0.164228,0.045486,0.105601
-0.165983,0.046355,0.099254
-0.165620,0.047607,0.096523
-0.163942,0.050382,0.087447
-0.162556,0.052925,0.084737
-0.161030,0.053247,0.081670
-0.167169,0.020925,0.124943
-0.167075,0.019355,0.110683
-0.166297,0.018822,0.100029
-0.154194,0.027979,0.120868
-0.152784,0.036563,0.145155
-0.155089,0.036452,0.140286
-0.155793,0.035225,0.135995
-0.155507,0.032260,0.128234
-0.153485,0.025382,0.139932
-0.166221,0.024576,0.122377
